,XGBoost
14,0.0008926977
15,0.037671845
16,0.03570791
17,0.042313874
18,0.028030708
19,0.022674523
20,0.029816104
21,0.018925192
22,0.017853955
23,0.021781825
24,0.031780038
25,0.031244421
26,0.009641135
27,0.0060703447
28,0.03142296
29,0.0076772007
30,0.0026780933
31,0.009284057
32,0.006248884
33,0.0014283163
34,0.026602393
35,0.045349047
36,0.05213355
37,0.028566327
38,0.012319229
39,0.045884665
40,0.0
41,0.00017853954
42,0.0
43,0.0
44,0.0
45,0.00017853954
46,0.0
47,0.0
48,0.0
49,0.02767363
50,0.02035351
51,0.00017853954
52,0.022138903
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0037493305
58,0.0
59,0.0046420284
60,0.010533833
,XGBoost
0,0.03438186
1,0.032735918
2,0.033650327
3,0.025054865
4,0.028163863
5,0.032735918
6,0.004206291
7,0.0060351132
8,0.0073152888
9,0.00493782
10,0.016276518
11,0.027615216
12,0.01810534
13,0.042245794
14,0.00329188
15,0.032553036
16,0.017008048
17,0.02871251
18,0.023957571
19,0.020299926
20,0.031638626
21,0.022677395
22,0.021214338
23,0.017556693
24,0.029261155
25,0.02212875
26,0.015910754
27,0.0060351132
28,0.024871983
29,0.0060351132
30,0.010058522
31,0.01719093
32,0.010058522
33,0.00036576446
34,0.028346745
35,0.067300655
36,0.050841257
37,0.03529627
38,0.009144112
39,0.042245794
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00018288223
45,0.0
46,0.0
47,0.0
48,0.0
49,0.032370154
50,0.017739575
51,0.00018288223
52,0.026700804
53,0.0012801755
54,0.00018288223
55,0.0
56,0.0
57,0.0020117045
58,0.0010972933
59,0.00493782
60,0.0058522313
,XGBoost
0,0.041575093
1,0.02912088
2,0.026556777
3,0.020695971
4,0.021794872
5,0.03992674
6,0.004945055
7,0.006959707
8,0.006776557
9,0.0023809525
10,0.01904762
11,0.032783885
12,0.026556777
13,0.043589745
14,0.0027472528
15,0.031868134
16,0.020512821
17,0.036446888
18,0.015567766
19,0.023626374
20,0.031501833
21,0.027289378
22,0.024725275
23,0.020512821
24,0.026556777
25,0.025274726
26,0.01996337
27,0.0073260074
28,0.017216118
29,0.0075091575
30,0.010989011
31,0.011172161
32,0.00915751
33,0.00036630037
34,0.027106227
35,0.06538462
36,0.05
37,0.02893773
38,0.0076923077
39,0.042307694
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0009157509
45,0.0
46,0.0
47,0.0
48,0.0
49,0.032783885
50,0.011538462
51,0.00036630037
52,0.024358975
53,0.0010989011
54,0.00073260075
55,0.0
56,0.0
57,0.0018315018
58,0.0
59,0.0034798535
60,0.008424909
,XGBoost
0,0.04396783
1,0.035031278
2,0.031456657
3,0.024664879
4,0.02126899
5,0.034495085
6,0.0037533513
7,0.005719392
8,0.007864164
9,0.003932082
10,0.018230563
11,0.03127793
12,0.018588025
13,0.037890974
14,0.0053619305
15,0.03413762
16,0.023771225
17,0.035924934
18,0.02126899
19,0.023771225
20,0.03413762
21,0.021447722
22,0.021983914
23,0.021447722
24,0.031099197
25,0.026094727
26,0.018051833
27,0.008400357
28,0.016979447
29,0.0050044684
30,0.008579088
31,0.013762288
32,0.011438784
33,0.000536193
34,0.026809651
35,0.061304737
36,0.048614834
37,0.03324397
38,0.0050044684
39,0.041823056
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.000178731
47,0.0
48,0.0
49,0.031456657
50,0.009651475
51,0.0
52,0.025915997
53,0.000536193
54,0.000536193
55,0.0
56,0.0
57,0.000714924
58,0.000357462
59,0.0051831994
60,0.0073279715
,XGBoost
0,0.033279657
1,0.029343354
2,0.033279657
3,0.018429058
4,0.025764896
5,0.03292181
6,0.003041689
7,0.004830918
8,0.010198604
9,0.0025049204
10,0.019323671
11,0.028269816
12,0.028269816
13,0.047951333
14,0.0021470746
15,0.026301663
16,0.0211129
17,0.026480587
18,0.021470746
19,0.021470746
20,0.040436573
21,0.021470746
22,0.027017355
23,0.02164967
24,0.031132583
25,0.025049204
26,0.016997674
27,0.0098407585
28,0.027554125
29,0.006441224
30,0.008230452
31,0.0134192165
32,0.010735373
33,0.00071569154
34,0.027733047
35,0.06208624
36,0.052782252
37,0.029343354
38,0.006262301
39,0.040615495
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.031311505
50,0.011451065
51,0.00035784577
52,0.026480587
53,0.001610306
54,0.00053676864
55,0.0
56,0.0
57,0.0014313831
58,0.00017892288
59,0.0025049204
60,0.008230452
,XGBoost
0,0.035380747
1,0.02029454
2,0.024425287
3,0.02262931
4,0.025323275
5,0.026939655
6,0.0007183908
7,0.005387931
8,0.007722701
9,0.008261494
10,0.028735632
11,0.019755747
12,0.017780172
13,0.03520115
14,0.0007183908
15,0.034662355
16,0.033764366
17,0.051005747
18,0.028017242
19,0.026760057
20,0.035380747
21,0.032327585
22,0.018318966
23,0.02586207
24,0.027837643
25,0.034303162
26,0.012931035
27,0.0030531608
28,0.02658046
29,0.006645115
30,0.0064655175
31,0.010057472
32,0.005567529
33,0.0001795977
34,0.029454023
35,0.05154454
36,0.04454023
37,0.027837643
38,0.010775862
39,0.054597702
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0001795977
48,0.0
49,0.031429596
50,0.012212643
51,0.0
52,0.02424569
53,0.0016163794
54,0.0007183908
55,0.0
56,0.0
57,0.0019755748
58,0.0007183908
59,0.0016163794
60,0.0075431033
,XGBoost
0,0.034991797
1,0.034991797
2,0.028613085
3,0.0260616
4,0.02095863
5,0.032075815
6,0.004738473
7,0.006560962
8,0.007289958
9,0.003827228
10,0.019865137
11,0.024603609
12,0.022416621
13,0.043193
14,0.004738473
15,0.031164572
16,0.023327867
17,0.032987062
18,0.026426097
19,0.026608348
20,0.034262802
21,0.026972845
22,0.023692364
23,0.016766904
24,0.028795334
25,0.030435575
26,0.013304174
27,0.0060142153
28,0.020229634
29,0.0051029706
30,0.01221068
31,0.010752688
32,0.00692546
33,0.0
34,0.028977584
35,0.052669946
36,0.056314927
37,0.03316931
38,0.006560962
39,0.04720248
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.03134682
50,0.014215418
51,0.0
52,0.022416621
53,0.0014579917
54,0.00036449792
55,0.0
56,0.0
57,0.0025514853
58,0.0
59,0.0049207215
60,0.00692546
,XGBoost
0,0.037907783
1,0.023327867
2,0.033716056
3,0.020411883
4,0.026426097
5,0.03663204
6,0.0054674684
7,0.0045562238
8,0.0052852198
9,0.0025514853
10,0.019865137
11,0.029706579
12,0.019682886
13,0.042281758
14,0.003827228
15,0.026790597
16,0.020594131
17,0.03845453
18,0.020047385
19,0.024785858
20,0.037361037
21,0.02423911
22,0.027155094
23,0.019682886
24,0.025150355
25,0.021505376
26,0.021687625
27,0.00692546
28,0.020594131
29,0.007836705
30,0.0105704395
31,0.011663933
32,0.008018954
33,0.00018224896
34,0.025514854
35,0.05777292
36,0.053216696
37,0.035720795
38,0.009476946
39,0.049207218
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.033898305
50,0.008930199
51,0.00018224896
52,0.016402405
53,0.0012757427
54,0.00072899583
55,0.0
56,0.0
57,0.0027337342
58,0.00018224896
59,0.007654456
60,0.01221068
,XGBoost
0,0.026475456
1,0.02279831
2,0.024453025
3,0.020040449
4,0.018385733
5,0.036587607
6,0.0012870013
7,0.007905865
8,0.0075381505
9,0.006618864
10,0.030152602
11,0.020224307
12,0.02684317
13,0.03769075
14,0.0007354293
15,0.046699762
16,0.029417172
17,0.038610037
18,0.052767053
19,0.02408531
20,0.03088803
21,0.021143593
22,0.020408163
23,0.024269167
24,0.0275786
25,0.027210884
26,0.013237728
27,0.0036771465
28,0.024269167
29,0.0044125756
30,0.0058834343
31,0.0069865785
32,0.0077220076
33,0.0
34,0.02960103
35,0.043022614
36,0.049273763
37,0.030152602
38,0.012318441
39,0.056076486
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00055157195
46,0.0
47,0.0
48,0.0
49,0.031071888
50,0.015995588
51,0.0
52,0.02279831
53,0.00055157195
54,0.00018385732
55,0.0
56,0.0
57,0.0036771465
58,0.0007354293
59,0.0023901453
60,0.004596433
,XGBoost
0,0.029369108
1,0.032451052
2,0.023749094
3,0.02084844
4,0.024836838
5,0.04115301
6,0.00054387236
7,0.005801305
8,0.0072516315
9,0.007976795
10,0.025743293
11,0.02084844
12,0.020123277
13,0.04296592
14,0.00054387236
15,0.044960115
16,0.033176214
17,0.04586657
18,0.029006526
19,0.02320522
20,0.024655547
21,0.02284264
22,0.01595359
23,0.018491661
24,0.030819435
25,0.03190718
26,0.008520667
27,0.0061638867
28,0.033176214
29,0.0056200144
30,0.00688905
31,0.01160261
32,0.0074329223
33,0.00072516315
34,0.028462654
35,0.03915881
36,0.044960115
37,0.027012328
38,0.009064539
39,0.04622915
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00036258157
46,0.0
47,0.0
48,0.0
49,0.02991298
50,0.021392314
51,0.0
52,0.026831036
53,0.0010877447
54,0.0012690355
55,0.0
56,0.0
57,0.0030819434
58,0.00072516315
59,0.0021754894
60,0.013052937
,XGBoost
0,0.030161109
1,0.019482952
2,0.026414387
3,0.027163731
4,0.025477707
5,0.021918321
6,0.0037467217
7,0.010490821
8,0.010116149
9,0.002060697
10,0.032221805
11,0.016110903
12,0.019857625
13,0.020981641
14,0.0013113526
15,0.035968527
16,0.025477707
17,0.021356313
18,0.055638816
19,0.024166355
20,0.040277258
21,0.025103034
22,0.03540652
23,0.017422255
24,0.026601724
25,0.025290372
26,0.014612215
27,0.002435369
28,0.029037092
29,0.0035593854
30,0.0054327464
31,0.016298238
32,0.010490821
33,0.00037467215
34,0.028100412
35,0.051892094
36,0.053765453
37,0.038403895
38,0.012176845
39,0.039902586
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00056200824
45,0.00056200824
46,0.00037467215
47,0.0
48,0.0
49,0.03203447
50,0.010116149
51,0.0
52,0.027163731
53,0.0
54,0.00018733607
55,0.0
56,0.0
57,0.002248033
58,0.0029973772
59,0.008055451
60,0.008992132
,XGBoost
0,0.02633452
1,0.022597864
2,0.027935943
3,0.023131672
4,0.01797153
5,0.03647687
6,0.00017793594
7,0.0074733095
8,0.007829182
9,0.010320284
10,0.027935943
11,0.02633452
12,0.018683273
13,0.043594304
14,0.0008896797
15,0.03647687
16,0.03647687
17,0.043060496
18,0.023843417
19,0.020640569
20,0.03327402
21,0.019928826
22,0.018683273
23,0.02241993
24,0.035409253
25,0.031672597
26,0.011743772
27,0.0044483985
28,0.031316727
29,0.006761566
30,0.006227758
31,0.008007118
32,0.0113879
33,0.00053380785
34,0.025800712
35,0.041814946
36,0.052491102
37,0.030427046
38,0.010142349
39,0.050177936
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.030960854
50,0.01797153
51,0.00017793594
52,0.02455516
53,0.00017793594
54,0.0014234876
55,0.0
56,0.0
57,0.003914591
58,0.00017793594
59,0.0017793594
60,0.008007118
,XGBoost
0,0.034136545
1,0.024096385
2,0.023913838
3,0.017707193
4,0.026652062
5,0.038882803
6,0.0007301935
7,0.0069368384
8,0.008032128
9,0.0091274185
10,0.02920774
11,0.019532677
12,0.02026287
13,0.051478643
14,0.0009127419
15,0.05257393
16,0.033041257
17,0.035231836
18,0.029390289
19,0.028842643
20,0.024826579
21,0.019350128
22,0.015881708
23,0.020445418
24,0.024461482
25,0.031763416
26,0.011135451
27,0.0056589996
28,0.02592187
29,0.005293903
30,0.0045637093
31,0.011317999
32,0.008032128
33,0.00018254838
34,0.023366192
35,0.042351224
36,0.04928806
37,0.0335889
38,0.011683096
39,0.053851772
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00018254838
46,0.0
47,0.0
48,0.0
49,0.03139832
50,0.02026287
51,0.0
52,0.01916758
53,0.00036509676
54,0.0010952903
55,0.0
56,0.0
57,0.0010952903
58,0.0007301935
59,0.0018254837
60,0.010222709
,XGBoost
0,0.032468744
1,0.021272626
2,0.025191268
3,0.030042918
4,0.019033402
5,0.02631088
6,0.0018660198
7,0.008023885
8,0.008023885
9,0.0027990297
10,0.037133794
11,0.01698078
12,0.020712819
13,0.027430492
14,0.00037320395
15,0.039559618
16,0.0283635
17,0.017167382
18,0.04459787
19,0.022205636
20,0.045717485
21,0.027057286
22,0.02537787
23,0.021459227
24,0.026870685
25,0.0188468
26,0.019779809
27,0.005224855
28,0.0283635
29,0.005224855
30,0.008210487
31,0.012129129
32,0.010263109
33,0.0
34,0.024071654
35,0.054487776
36,0.04795671
37,0.03508117
38,0.009143497
39,0.039186414
40,0.00018660197
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00037320395
46,0.00018660197
47,0.0
48,0.0
49,0.034707967
50,0.011942526
51,0.00037320395
52,0.025564471
53,0.00018660197
54,0.0026124276
55,0.0
56,0.0
57,0.0011196119
58,0.0022392238
59,0.008397089
60,0.018100392
,XGBoost
0,0.03232475
1,0.018981395
2,0.022364218
3,0.029317798
4,0.021988347
5,0.026122909
6,0.0016914114
7,0.007893253
8,0.009208796
9,0.0031948881
10,0.039842136
11,0.015222702
12,0.021988347
13,0.023115955
14,0.0001879346
15,0.03721105
16,0.024619432
17,0.023115955
18,0.041909415
19,0.027062582
20,0.038338657
21,0.02330389
22,0.027626386
23,0.02330389
24,0.02743845
25,0.023491824
26,0.016726179
27,0.005638038
28,0.02367976
29,0.006013907
30,0.0058259727
31,0.012027814
32,0.018981395
33,0.0001879346
34,0.024807367
35,0.05844766
36,0.047923323
37,0.040218003
38,0.012403684
39,0.04040594
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0003758692
47,0.0
48,0.0
49,0.034392033
50,0.012403684
51,0.0
52,0.024243563
53,0.0001879346
54,0.0011276075
55,0.0
56,0.0
57,0.002255215
58,0.0030069535
59,0.0069535803
60,0.010900207
,XGBoost
0,0.0376853
1,0.024111448
2,0.027504912
3,0.02357564
4,0.019110555
5,0.034291837
6,0.0026790497
7,0.009644579
8,0.0064297197
9,0.0069655296
10,0.020717986
11,0.021968208
12,0.021253794
13,0.03822111
14,0.0017860333
15,0.039471336
16,0.036077872
17,0.041614573
18,0.033398822
19,0.019646365
20,0.028576532
21,0.021789605
22,0.016252901
23,0.018574746
24,0.031612787
25,0.03393463
26,0.015717093
27,0.004107876
28,0.031612787
29,0.009287373
30,0.00910877
31,0.013931059
32,0.00589391
33,0.00017860332
34,0.027326308
35,0.035363458
36,0.046079658
37,0.03661368
38,0.012680836
39,0.050901946
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00017860332
46,0.0
47,0.0
48,0.0
49,0.02911234
50,0.014109663
51,0.00035720665
52,0.02089659
53,0.00017860332
54,0.00053580996
55,0.0
56,0.0
57,0.0048222896
58,0.00053580996
59,0.0030362564
60,0.010537596
,XGBoost
0,0.030297566
1,0.022903517
2,0.02723174
3,0.022903517
4,0.020739404
5,0.028313797
6,0.0019837692
7,0.007394049
8,0.009918846
9,0.0063119926
10,0.030117223
11,0.017853923
12,0.01965735
13,0.040577095
14,0.00090171327
15,0.037691616
16,0.026871055
17,0.041839495
18,0.038052298
19,0.026330028
20,0.032461677
21,0.02037872
22,0.022723174
23,0.028494138
24,0.03192065
25,0.03408476
26,0.01767358
27,0.007213706
28,0.025969341
29,0.0063119926
30,0.008295762
31,0.011181245
32,0.007213706
33,0.0005410279
34,0.026690712
35,0.042019837
36,0.051217314
37,0.02993688
38,0.008115419
39,0.04833183
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00018034266
46,0.00018034266
47,0.0
48,0.0
49,0.031018935
50,0.015509468
51,0.0003606853
52,0.02037872
53,0.00018034266
54,0.00090171327
55,0.0
56,0.0
57,0.0043282234
58,0.00018034266
59,0.0019837692
60,0.00613165
,XGBoost
0,0.032805644
1,0.020980354
2,0.02307839
3,0.022124738
4,0.021934006
5,0.020408163
6,0.002670227
7,0.010299447
8,0.008392142
9,0.004196071
10,0.037001718
11,0.014114057
12,0.027655922
13,0.024794964
14,0.001907305
15,0.046919703
16,0.025557887
17,0.016402822
18,0.0381461
19,0.024413504
20,0.037573908
21,0.019835971
22,0.03356857
23,0.024985695
24,0.02708373
25,0.024985695
26,0.017356476
27,0.001907305
28,0.032996375
29,0.007819951
30,0.008773603
31,0.01506771
32,0.018691588
33,0.0001907305
34,0.025557887
35,0.06027084
36,0.048445545
37,0.03013542
38,0.009536525
39,0.039099753
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0001907305
45,0.000381461
46,0.000381461
47,0.0
48,0.0
49,0.035475872
50,0.013541865
51,0.0
52,0.01888232
53,0.0
54,0.0017165745
55,0.0
56,0.0
57,0.000762922
58,0.001907305
59,0.005721915
60,0.013351135
,XGBoost
0,0.026747033
1,0.023921642
2,0.023544924
3,0.02184969
4,0.028442267
5,0.01845922
6,0.0015068752
7,0.011301563
8,0.011113204
9,0.0032021096
10,0.029572424
11,0.016010549
12,0.021096252
13,0.026558675
14,0.0009417969
15,0.03446977
16,0.0310793
17,0.020719534
18,0.05236391
19,0.023356564
20,0.038048595
21,0.025805237
22,0.029384065
23,0.025428517
24,0.028818987
25,0.022979846
26,0.016763985
27,0.0030137503
28,0.032774534
29,0.0041439068
30,0.005839141
31,0.013185157
32,0.010359767
33,0.00056507817
34,0.025051799
35,0.0551893
36,0.051045395
37,0.035034847
38,0.011489923
39,0.04012055
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0003767188
45,0.0003767188
46,0.0001883594
47,0.0
48,0.0
49,0.032774534
50,0.010736485
51,0.0
52,0.026181955
53,0.0003767188
54,0.0011301563
55,0.0
56,0.0
57,0.0003767188
58,0.0015068752
59,0.010924845
60,0.013750236
,XGBoost
0,0.03003171
1,0.017720575
2,0.022756949
3,0.024249207
4,0.02294348
5,0.022570416
6,0.002051856
7,0.008020892
8,0.006155568
9,0.0033575825
10,0.036933407
11,0.012497668
12,0.019399365
13,0.03152397
14,0.00018653236
15,0.04719269
16,0.027233725
17,0.023876142
18,0.038239136
19,0.021637755
20,0.045327365
21,0.022383884
22,0.0317105
23,0.027420258
24,0.027606789
25,0.023876142
26,0.018653236
27,0.0050363736
28,0.034695018
29,0.0072747623
30,0.007834359
31,0.01977243
32,0.009699683
33,0.0
34,0.025368402
35,0.059130758
36,0.052602127
37,0.033762358
38,0.011191942
39,0.028725984
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00037306471
45,0.00018653236
46,0.00074612943
47,0.0
48,0.0
49,0.032643165
50,0.011191942
51,0.00037306471
52,0.02219735
53,0.0
54,0.0018653236
55,0.0
56,0.0
57,0.0013057266
58,0.0005595971
59,0.010072747
60,0.007834359
,XGBoost
0,0.035039943
1,0.025417574
2,0.028140886
3,0.019789398
4,0.021786492
5,0.040849674
6,0.0018155411
7,0.009077705
8,0.0067175017
9,0.009622367
10,0.025780683
11,0.018336965
12,0.016884532
13,0.038307916
14,0.0025417574
15,0.03939724
16,0.030682644
17,0.032861292
18,0.04284677
19,0.02396514
20,0.033769064
21,0.016884532
22,0.016702978
23,0.024146697
24,0.026325345
25,0.029593319
26,0.012708787
27,0.0045388527
28,0.030682644
29,0.005265069
30,0.010530138
31,0.009077705
32,0.008169935
33,0.0007262164
34,0.028140886
35,0.04284677
36,0.05482934
37,0.02923021
38,0.011619463
39,0.04956427
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.031227306
50,0.018700073
51,0.0001815541
52,0.021060277
53,0.0005446623
54,0.0
55,0.0
56,0.0
57,0.0018155411
58,0.0
59,0.0041757445
60,0.00708061
,XGBoost
0,0.049746014
1,0.03293046
2,0.025573656
3,0.01734104
4,0.018567175
5,0.04939569
6,0.0029777545
7,0.012261341
8,0.007882291
9,0.0010509721
10,0.04133824
11,0.037484672
12,0.023646872
13,0.037835
14,0.0019267823
15,0.021194605
16,0.019267824
17,0.015939744
18,0.02154493
19,0.020493956
20,0.035557892
21,0.02066912
22,0.02417236
23,0.018742336
24,0.022771062
25,0.02084428
26,0.014538448
27,0.009984235
28,0.01909266
29,0.0049045365
30,0.006305833
31,0.008758102
32,0.007882291
33,0.00035032406
34,0.029952707
35,0.052198283
36,0.05973025
37,0.03818532
38,0.01121037
39,0.054300226
40,0.00017516203
41,0.0
42,0.0
43,0.0
44,0.00017516203
45,0.0
46,0.00035032406
47,0.00017516203
48,0.0
49,0.03222981
50,0.01296199
51,0.00017516203
52,0.028726572
53,0.00035032406
54,0.0005254861
55,0.0
56,0.0
57,0.0010509721
58,0.00017516203
59,0.0017516202
60,0.0026274305
,XGBoost
0,0.03446977
1,0.019589376
2,0.022791486
3,0.026181955
4,0.022038048
5,0.025428517
6,0.0035788284
7,0.008852892
8,0.0082878135
9,0.0032021096
10,0.04369938
11,0.019589376
12,0.019589376
13,0.028442267
14,0.0013185157
15,0.03635336
16,0.025051799
17,0.020907892
18,0.035411566
19,0.026181955
20,0.03955547
21,0.020531174
22,0.032209456
23,0.020531174
24,0.027688831
25,0.023168204
26,0.019401018
27,0.0028253908
28,0.028442267
29,0.0030137503
30,0.009794688
31,0.013185157
32,0.012808438
33,0.0001883594
34,0.025616877
35,0.052928988
36,0.05236391
37,0.038802035
38,0.011489923
39,0.041062348
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0003767188
45,0.0
46,0.00056507817
47,0.0001883594
48,0.0
49,0.032021098
50,0.010924845
51,0.0
52,0.025993595
53,0.0001883594
54,0.0
55,0.0
56,0.0
57,0.0018835939
58,0.0015068752
59,0.0080994535
60,0.011678282
,XGBoost
0,0.026616681
1,0.01705717
2,0.021930646
3,0.026991565
4,0.021930646
5,0.0262418
6,0.005435801
7,0.00918463
8,0.005623243
9,0.0033739456
10,0.042736646
11,0.016307404
12,0.020805998
13,0.024742268
14,0.002249297
15,0.039925024
16,0.026429242
17,0.017244611
18,0.04067479
19,0.021368323
20,0.039175257
21,0.020805998
22,0.0316776
23,0.024742268
24,0.027928771
25,0.0262418
26,0.017244611
27,0.0037488285
28,0.029615745
29,0.008059981
30,0.00524836
31,0.015557638
32,0.0119962515
33,0.00037488286
34,0.025679475
35,0.05398313
36,0.05529522
37,0.036176194
38,0.0119962515
39,0.037675727
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0007497657
45,0.0016869728
46,0.00056232425
47,0.0
48,0.0
49,0.032427367
50,0.015182755
51,0.00018744143
52,0.024554826
53,0.0
54,0.00037488286
55,0.0
56,0.0
57,0.00093720714
58,0.0011246485
59,0.008434864
60,0.013683224
,XGBoost
0,0.03098075
1,0.021081576
2,0.023831347
3,0.02364803
4,0.024931256
5,0.027314391
6,0.0016498625
7,0.0056828596
8,0.00843263
9,0.008982585
10,0.038496792
11,0.01888176
12,0.025297891
13,0.024931256
14,0.00036663612
15,0.041796517
16,0.027314391
17,0.019431714
18,0.040329974
19,0.024747938
20,0.03666361
21,0.028597618
22,0.033363886
23,0.022731438
24,0.030064162
25,0.022364803
26,0.017781852
27,0.0060494957
28,0.019431714
29,0.0047662696
30,0.003666361
31,0.009899175
32,0.009165903
33,0.00018331806
34,0.027497709
35,0.0527956
36,0.06049496
37,0.034280475
38,0.016498625
39,0.033363886
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00036663612
45,0.00018331806
46,0.00073327223
47,0.0
48,0.0
49,0.034463793
50,0.009349221
51,0.0
52,0.024381302
53,0.00018331806
54,0.0010999084
55,0.0
56,0.0
57,0.0009165903
58,0.0023831348
59,0.007332722
60,0.010815766
,XGBoost
0,0.03892989
1,0.021771219
2,0.028413285
3,0.019557195
4,0.02195572
5,0.038560886
6,0.00073800737
7,0.007933579
